dataset,term,method,report_label,inference_seconds,query_retrieval_seconds,datastore_preprocessing_seconds,timing_policy,fallback_count,grid_rows,fallback_rate,MSE_mean,MSE_variance,MSE_std,MSE_dispersion_ddof,MSE_finite_values,MSE_evaluation_values,MSE_total_values,MAE_mean,MAE_variance,MAE_std,MAE_dispersion_ddof,MAE_finite_values,MAE_evaluation_values,MAE_total_values,RMSE_mean,RMSE_variance,RMSE_std,RMSE_dispersion_ddof,RMSE_finite_values,RMSE_evaluation_values,RMSE_total_values,MAPE_mean,MAPE_variance,MAPE_std,MAPE_dispersion_ddof,MAPE_finite_values,MAPE_evaluation_values,MAPE_total_values,sMAPE_mean,sMAPE_variance,sMAPE_std,sMAPE_dispersion_ddof,sMAPE_finite_values,sMAPE_evaluation_values,sMAPE_total_values,MASE_mean,MASE_variance,MASE_std,MASE_dispersion_ddof,MASE_finite_values,MASE_evaluation_values,MASE_total_values,ND_mean,ND_variance,ND_std,ND_dispersion_ddof,ND_finite_values,ND_evaluation_values,ND_total_values,CRPS_mean,CRPS_variance,CRPS_std,CRPS_dispersion_ddof,CRPS_finite_values,CRPS_evaluation_values,CRPS_total_values,seasonal_MASE_mean,seasonal_MASE_variance,scaled_MASE_mean,scaled_MASE_std,scaled_MASE_variance,MASE_variance_ratio_to_seasonal
SG_Carpark/15T,long,vanilla_univariate,vanilla_univariate,1.9873743038624525,0.0,0.0,measured_candidate_query_loop_precomputed_vanilla_fallback_separate_retrieval,0.0,354.0,0.0,738.5260643341793,9697808.389113829,3114.1304386800866,0.0,354.0,354.0,354.0,10.87601644079771,238.51833357970258,15.444038771632975,0.0,354.0,354.0,354.0,15.645914456121847,493.73142516589655,22.220068072935703,0.0,354.0,354.0,354.0,0.06316077560150546,0.013788791435384393,0.11742568473457753,0.0,354.0,354.0,354.0,0.06713208758362772,0.019616291808217085,0.14005817294330625,0.0,354.0,354.0,354.0,0.7260138613023388,0.6670445148235639,0.8167279319476981,0.0,354.0,354.0,354.0,0.062605616131994,0.031111319127942398,0.1763840104089438,0.0,354.0,354.0,354.0,0.062605616131994,0.031111319127942398,0.1763840104089438,0.0,354.0,354.0,354.0,1.307891992764626,0.6407367954972765,0.5551023060915669,0.624461298383895,0.38995191317929995,1.0410585430884611
SG_Carpark/15T,long,vanilla_multivariate,vanilla_multivariate,1.9910465371794999,0.0,0.0,measured_candidate_query_loop_precomputed_vanilla_fallback_separate_retrieval,0.0,354.0,0.0,738.5260643341793,9697808.389113829,3114.1304386800866,0.0,354.0,354.0,354.0,10.87601644079771,238.51833357970258,15.444038771632975,0.0,354.0,354.0,354.0,15.645914456121847,493.73142516589655,22.220068072935703,0.0,354.0,354.0,354.0,0.06316077560150546,0.013788791435384393,0.11742568473457753,0.0,354.0,354.0,354.0,0.06713208758362772,0.019616291808217085,0.14005817294330625,0.0,354.0,354.0,354.0,0.7260138613023388,0.6670445148235639,0.8167279319476981,0.0,354.0,354.0,354.0,0.062605616131994,0.031111319127942398,0.1763840104089438,0.0,354.0,354.0,354.0,0.062605616131994,0.031111319127942398,0.1763840104089438,0.0,354.0,354.0,354.0,1.307891992764626,0.6407367954972765,0.5551023060915669,0.624461298383895,0.38995191317929995,1.0410585430884611
SG_Carpark/15T,long,self_augmentation,self_augmentation,5.495663025882095,0.0,0.0,measured_candidate_query_loop_precomputed_vanilla_fallback_separate_retrieval,0.0,354.0,0.0,780.0132508300173,9484326.397993935,3079.66335790033,0.0,354.0,354.0,354.0,11.99934150735107,255.11451098264772,15.972304498182087,0.0,354.0,354.0,354.0,16.850013225346338,496.09030513567103,22.27308476919331,0.0,354.0,354.0,354.0,0.06898941272453592,0.014899049620774261,0.12206166319026733,0.0,354.0,354.0,354.0,0.07289224071714526,0.02148699099649052,0.14658441594006683,0.0,354.0,354.0,354.0,0.7983910388372824,0.7147828261205955,0.845448298904549,0.0,354.0,354.0,354.0,0.06790448748167827,0.031394226670944984,0.17718416032745418,0.0,354.0,354.0,354.0,0.06790448748167827,0.031394226670944984,0.17718416032745418,0.0,354.0,354.0,354.0,1.307891992764626,0.6407367954972765,0.6104411092460632,0.6464205787493491,0.4178595646306434,1.1155638807442796
SG_Carpark/15T,long,top_k_1,top_k_1,0.000179181806743145,0.3472946253605187,0.3861984871327877,measured_candidate_query_loop_precomputed_vanilla_fallback_separate_retrieval,354.0,354.0,1.0,738.5260643341793,9697808.389113829,3114.1304386800866,0.0,354.0,354.0,354.0,10.87601644079771,238.51833357970258,15.444038771632975,0.0,354.0,354.0,354.0,15.645914456121847,493.73142516589655,22.220068072935703,0.0,354.0,354.0,354.0,0.06316077560150546,0.013788791435384393,0.11742568473457753,0.0,354.0,354.0,354.0,0.06713208758362772,0.019616291808217085,0.14005817294330625,0.0,354.0,354.0,354.0,0.7260138613023388,0.6670445148235639,0.8167279319476981,0.0,354.0,354.0,354.0,0.062605616131994,0.031111319127942398,0.1763840104089438,0.0,354.0,354.0,354.0,0.062605616131994,0.031111319127942398,0.1763840104089438,0.0,354.0,354.0,354.0,1.307891992764626,0.6407367954972765,0.5551023060915669,0.624461298383895,0.38995191317929995,1.0410585430884611
SG_Carpark/15T,long,top_k_5,top_k_5,0.00016704201698303223,0.3472946253605187,0.3861984871327877,measured_candidate_query_loop_precomputed_vanilla_fallback_separate_retrieval,354.0,354.0,1.0,738.5260643341793,9697808.389113829,3114.1304386800866,0.0,354.0,354.0,354.0,10.87601644079771,238.51833357970258,15.444038771632975,0.0,354.0,354.0,354.0,15.645914456121847,493.73142516589655,22.220068072935703,0.0,354.0,354.0,354.0,0.06316077560150546,0.013788791435384393,0.11742568473457753,0.0,354.0,354.0,354.0,0.06713208758362772,0.019616291808217085,0.14005817294330625,0.0,354.0,354.0,354.0,0.7260138613023388,0.6670445148235639,0.8167279319476981,0.0,354.0,354.0,354.0,0.062605616131994,0.031111319127942398,0.1763840104089438,0.0,354.0,354.0,354.0,0.062605616131994,0.031111319127942398,0.1763840104089438,0.0,354.0,354.0,354.0,1.307891992764626,0.6407367954972765,0.5551023060915669,0.624461298383895,0.38995191317929995,1.0410585430884611
SG_Carpark/15T,long,top_k_10,top_k_10,0.00015875184908509254,0.3472946253605187,0.3861984871327877,measured_candidate_query_loop_precomputed_vanilla_fallback_separate_retrieval,354.0,354.0,1.0,738.5260643341793,9697808.389113829,3114.1304386800866,0.0,354.0,354.0,354.0,10.87601644079771,238.51833357970258,15.444038771632975,0.0,354.0,354.0,354.0,15.645914456121847,493.73142516589655,22.220068072935703,0.0,354.0,354.0,354.0,0.06316077560150546,0.013788791435384393,0.11742568473457753,0.0,354.0,354.0,354.0,0.06713208758362772,0.019616291808217085,0.14005817294330625,0.0,354.0,354.0,354.0,0.7260138613023388,0.6670445148235639,0.8167279319476981,0.0,354.0,354.0,354.0,0.062605616131994,0.031111319127942398,0.1763840104089438,0.0,354.0,354.0,354.0,0.062605616131994,0.031111319127942398,0.1763840104089438,0.0,354.0,354.0,354.0,1.307891992764626,0.6407367954972765,0.5551023060915669,0.624461298383895,0.38995191317929995,1.0410585430884611
SG_Carpark/15T,long,top_k_15,top_k_15,0.00015829084441065788,0.3472946253605187,0.3861984871327877,measured_candidate_query_loop_precomputed_vanilla_fallback_separate_retrieval,354.0,354.0,1.0,738.5260643341793,9697808.389113829,3114.1304386800866,0.0,354.0,354.0,354.0,10.87601644079771,238.51833357970258,15.444038771632975,0.0,354.0,354.0,354.0,15.645914456121847,493.73142516589655,22.220068072935703,0.0,354.0,354.0,354.0,0.06316077560150546,0.013788791435384393,0.11742568473457753,0.0,354.0,354.0,354.0,0.06713208758362772,0.019616291808217085,0.14005817294330625,0.0,354.0,354.0,354.0,0.7260138613023388,0.6670445148235639,0.8167279319476981,0.0,354.0,354.0,354.0,0.062605616131994,0.031111319127942398,0.1763840104089438,0.0,354.0,354.0,354.0,0.062605616131994,0.031111319127942398,0.1763840104089438,0.0,354.0,354.0,354.0,1.307891992764626,0.6407367954972765,0.5551023060915669,0.624461298383895,0.38995191317929995,1.0410585430884611
SG_Carpark/15T,long,selected_task,selected_task,,,,assembled_from_candidate_artifacts_no_independent_selected_method_latency,0.0,354.0,0.0,738.5260643341793,9697808.389113829,3114.1304386800866,0.0,354.0,354.0,354.0,10.87601644079771,238.51833357970258,15.444038771632975,0.0,354.0,354.0,354.0,15.645914456121847,493.73142516589655,22.220068072935703,0.0,354.0,354.0,354.0,0.06316077560150546,0.013788791435384393,0.11742568473457753,0.0,354.0,354.0,354.0,0.06713208758362772,0.019616291808217085,0.14005817294330625,0.0,354.0,354.0,354.0,0.7260138613023388,0.6670445148235639,0.8167279319476981,0.0,354.0,354.0,354.0,0.062605616131994,0.031111319127942398,0.1763840104089438,0.0,354.0,354.0,354.0,0.062605616131994,0.031111319127942398,0.1763840104089438,0.0,354.0,354.0,354.0,1.307891992764626,0.6407367954972765,0.5551023060915669,0.624461298383895,0.38995191317929995,1.0410585430884611
SG_Carpark/15T,long,selected_per_variate,selected_per_variate,,,,assembled_from_candidate_artifacts_no_independent_selected_method_latency,0.0,354.0,0.0,747.640362096781,9621092.698918715,3101.7886289879125,0.0,354.0,354.0,354.0,11.118506044631195,240.96968646903258,15.523198332464627,0.0,354.0,354.0,354.0,15.895051674890055,494.98769434935576,22.248318910635827,0.0,354.0,354.0,354.0,0.06449209026780595,0.013999917260632062,0.1183212460238315,0.0,354.0,354.0,354.0,0.06827424628813898,0.019822959003798404,0.14079403042671376,0.0,354.0,354.0,354.0,0.7395822044510888,0.6644608368671225,0.8151446723540077,0.0,354.0,354.0,354.0,0.06360470834063149,0.030925017706129685,0.17585510429364762,0.0,354.0,354.0,354.0,0.06360470834063149,0.030925017706129685,0.17585510429364762,0.0,354.0,354.0,354.0,1.307891992764626,0.6407367954972765,0.5654765137660623,0.6232507553096586,0.38844150399405997,1.0370261885013703
Finland_Traffic/15T,short,vanilla_univariate,vanilla_univariate,0.8137058331631124,0.0,0.0,measured_candidate_query_loop_precomputed_vanilla_fallback_separate_retrieval,0.0,186.0,0.0,835.9955175882504,4619664.760964328,2149.3405409483926,0.0,186.0,186.0,186.0,16.53521594693584,293.19845856032543,17.12303882376973,0.0,186.0,186.0,186.0,20.303570247735237,423.76055278353095,20.585445168456545,0.0,186.0,186.0,186.0,0.26124266993014855,0.3053556122333533,0.5525899132569769,0.0,186.0,186.0,186.0,0.184825472234345,0.03172499235498736,0.17811510984469386,0.0,186.0,186.0,186.0,0.40220358603870454,0.17414767554965171,0.41731004726659976,0.0,186.0,186.0,186.0,0.231416162749924,0.33282511884705634,0.5769099746468737,0.0,186.0,186.0,186.0,0.231416162749924,0.33282511884705634,0.5769099746468737,0.0,186.0,186.0,186.0,0.7821655158923493,0.5444992622161519,0.5142179984499092,0.5335316359357817,0.2846560065443115,0.3198308751436282
Finland_Traffic/15T,short,vanilla_multivariate,vanilla_multivariate,0.7968990001827478,0.0,0.0,measured_candidate_query_loop_precomputed_vanilla_fallback_separate_retrieval,0.0,186.0,0.0,835.9955175882504,4619664.760964328,2149.3405409483926,0.0,186.0,186.0,186.0,16.53521594693584,293.19845856032543,17.12303882376973,0.0,186.0,186.0,186.0,20.303570247735237,423.76055278353095,20.585445168456545,0.0,186.0,186.0,186.0,0.26124266993014855,0.3053556122333533,0.5525899132569769,0.0,186.0,186.0,186.0,0.184825472234345,0.03172499235498736,0.17811510984469386,0.0,186.0,186.0,186.0,0.40220358603870454,0.17414767554965171,0.41731004726659976,0.0,186.0,186.0,186.0,0.231416162749924,0.33282511884705634,0.5769099746468737,0.0,186.0,186.0,186.0,0.231416162749924,0.33282511884705634,0.5769099746468737,0.0,186.0,186.0,186.0,0.7821655158923493,0.5444992622161519,0.5142179984499092,0.5335316359357817,0.2846560065443115,0.3198308751436282
Finland_Traffic/15T,short,self_augmentation,self_augmentation,2.6184300971217453,0.0,0.0,measured_candidate_query_loop_precomputed_vanilla_fallback_separate_retrieval,0.0,186.0,0.0,795.4987479242388,4375474.8228579275,2091.763567628504,0.0,186.0,186.0,186.0,16.144995884228777,288.3405243579912,16.98059257970673,0.0,186.0,186.0,186.0,19.778351509547807,404.3155594890069,20.107599545669466,0.0,186.0,186.0,186.0,0.23094797391128039,0.16051048385549851,0.4006375966575011,0.0,186.0,186.0,186.0,0.179582948204373,0.026773433276040506,0.16362589427117122,0.0,186.0,186.0,186.0,0.3925720617454577,0.17080787899708658,0.41328909857034285,0.0,186.0,186.0,186.0,0.20526379717098858,0.17646229318562517,0.4200741520084581,0.0,186.0,186.0,186.0,0.20526379717098858,0.17646229318562517,0.4200741520084581,0.0,186.0,186.0,186.0,0.7821655158923493,0.5444992622161519,0.5019040775501129,0.5283908458925521,0.27919688602304676,0.3136971725212005
Finland_Traffic/15T,short,top_k_1,top_k_1,1.697947352193296,0.04011866496875882,0.05455409409478307,measured_candidate_query_loop_precomputed_vanilla_fallback_separate_retrieval,0.0,186.0,0.0,764.0682832517366,3824874.6116762417,1955.7286651466356,0.0,186.0,186.0,186.0,15.963189566007225,266.80902513832496,16.334289857178515,0.0,186.0,186.0,186.0,19.589577872243005,380.3167220390637,19.501710746472057,0.0,186.0,186.0,186.0,0.23892309411434587,0.20238183101097657,0.449868681962833,0.0,186.0,186.0,186.0,0.178631644787908,0.02797060170039129,0.16724413801503266,0.0,186.0,186.0,186.0,0.38830952699534393,0.15853673060930257,0.3981667120808852,0.0,186.0,186.0,186.0,0.21081540918869626,0.2166093891486206,0.46541313813494845,0.0,186.0,186.0,186.0,0.21081540918869626,0.2166093891486206,0.46541313813494845,0.0,186.0,186.0,186.0,0.7821655158923493,0.5444992622161519,0.49645441930833933,0.5090568479315132,0.2591388744259678,0.29116059765452473
Finland_Traffic/15T,short,top_k_5,top_k_5,5.364013855345547,0.04011866496875882,0.05455409409478307,measured_candidate_query_loop_precomputed_vanilla_fallback_separate_retrieval,0.0,186.0,0.0,745.4578756232861,3468665.86061143,1862.43546481789,0.0,186.0,186.0,186.0,15.908257135780909,255.8968478321092,15.99677616996966,0.0,186.0,186.0,186.0,19.53555375911108,363.82001494816694,19.0740665550943,0.0,186.0,186.0,186.0,0.22784650669632348,0.15195654414957038,0.389816038856241,0.0,186.0,186.0,186.0,0.17699895394680204,0.024948669809287644,0.1579514792880638,0.0,186.0,186.0,186.0,0.3869344044250244,0.15200747166598866,0.38988135588405437,0.0,186.0,186.0,186.0,0.20036085255607258,0.16032091408211083,0.4004009416598703,0.0,186.0,186.0,186.0,0.20036085255607258,0.16032091408211083,0.4004009416598703,0.0,186.0,186.0,186.0,0.7821655158923493,0.5444992622161519,0.49469632266206787,0.49846400533172364,0.24846636461134464,0.2791692885814154
Finland_Traffic/15T,short,top_k_10,top_k_10,10.177116428036243,0.04011866496875882,0.05455409409478307,measured_candidate_query_loop_precomputed_vanilla_fallback_separate_retrieval,0.0,186.0,0.0,755.5778369490905,3897487.230728899,1974.2054682147193,0.0,186.0,186.0,186.0,15.893712384726411,263.9716369869229,16.247203974435813,0.0,186.0,186.0,186.0,19.488589592808534,375.7727126321655,19.384857818208662,0.0,186.0,186.0,186.0,0.22702712548396328,0.1477888863908867,0.384433201467936,0.0,186.0,186.0,186.0,0.17675989050353716,0.024572790797388885,0.15675710764551917,0.0,186.0,186.0,186.0,0.3865909383339503,0.15677827245317133,0.39595236134309303,0.0,186.0,186.0,186.0,0.19947450759782673,0.15697351365932447,0.3961988309666303,0.0,186.0,186.0,186.0,0.19947450759782673,0.15697351365932447,0.3961988309666303,0.0,186.0,186.0,186.0,0.7821655158923493,0.5444992622161519,0.4942572006551583,0.5062257965839402,0.2562645571270448,0.28793110171549596
Finland_Traffic/15T,short,top_k_15,top_k_15,14.646755743771791,0.04011866496875882,0.05455409409478307,measured_candidate_query_loop_precomputed_vanilla_fallback_separate_retrieval,0.0,186.0,0.0,765.0970976478675,4046716.519526529,2011.6452270533512,0.0,186.0,186.0,186.0,15.975449721018473,268.0642192012391,16.37266683229214,0.0,186.0,186.0,186.0,19.59957382352763,380.953803583958,19.51803790302596,0.0,186.0,186.0,186.0,0.22959307577852314,0.14765946556263257,0.38426483779111587,0.0,186.0,186.0,186.0,0.17796668119723846,0.02498270038886581,0.15805916736736852,0.0,186.0,186.0,186.0,0.3885754964665899,0.15916560650587427,0.39895564478507417,0.0,186.0,186.0,186.0,0.20171983385714756,0.156391344507431,0.39546345533744454,0.0,186.0,186.0,186.0,0.20171983385714756,0.156391344507431,0.39546345533744454,0.0,186.0,186.0,186.0,0.7821655158923493,0.5444992622161519,0.496794461749283,0.5100654997937586,0.26016681407985676,0.29231555954375144
Finland_Traffic/15T,short,selected_task,selected_task,,,,assembled_from_candidate_artifacts_no_independent_selected_method_latency,0.0,186.0,0.0,835.9955175882504,4619664.760964328,2149.3405409483926,0.0,186.0,186.0,186.0,16.53521594693584,293.19845856032543,17.12303882376973,0.0,186.0,186.0,186.0,20.303570247735237,423.76055278353095,20.585445168456545,0.0,186.0,186.0,186.0,0.26124266993014855,0.3053556122333533,0.5525899132569769,0.0,186.0,186.0,186.0,0.184825472234345,0.03172499235498736,0.17811510984469386,0.0,186.0,186.0,186.0,0.40220358603870454,0.17414767554965171,0.41731004726659976,0.0,186.0,186.0,186.0,0.231416162749924,0.33282511884705634,0.5769099746468737,0.0,186.0,186.0,186.0,0.231416162749924,0.33282511884705634,0.5769099746468737,0.0,186.0,186.0,186.0,0.7821655158923493,0.5444992622161519,0.5142179984499092,0.5335316359357817,0.2846560065443115,0.3198308751436282
Finland_Traffic/15T,short,selected_per_variate,selected_per_variate,,,,assembled_from_candidate_artifacts_no_independent_selected_method_latency,0.0,186.0,0.0,835.9955175882504,4619664.760964328,2149.3405409483926,0.0,186.0,186.0,186.0,16.53521594693584,293.19845856032543,17.12303882376973,0.0,186.0,186.0,186.0,20.303570247735237,423.76055278353095,20.585445168456545,0.0,186.0,186.0,186.0,0.26124266993014855,0.3053556122333533,0.5525899132569769,0.0,186.0,186.0,186.0,0.184825472234345,0.03172499235498736,0.17811510984469386,0.0,186.0,186.0,186.0,0.40220358603870454,0.17414767554965171,0.41731004726659976,0.0,186.0,186.0,186.0,0.231416162749924,0.33282511884705634,0.5769099746468737,0.0,186.0,186.0,186.0,0.231416162749924,0.33282511884705634,0.5769099746468737,0.0,186.0,186.0,186.0,0.7821655158923493,0.5444992622161519,0.5142179984499092,0.5335316359357817,0.2846560065443115,0.3198308751436282
Finland_Traffic/15T,medium,vanilla_univariate,vanilla_univariate,0.13629322312772274,0.0,0.0,measured_candidate_query_loop_precomputed_vanilla_fallback_separate_retrieval,0.0,31.0,0.0,1455.013466950967,5589239.5311951125,2364.157256020655,0.0,31.0,31.0,31.0,22.036227874858408,253.0156932413621,15.90646702575283,0.0,31.0,31.0,31.0,30.93163185080367,498.2476179973153,22.321460928830696,0.0,31.0,31.0,31.0,0.3024467653454347,0.09570360723711507,0.3093599961810109,0.0,31.0,31.0,31.0,0.2170720208253297,0.015321870704698431,0.12378154428144138,0.0,31.0,31.0,31.0,0.535810728486409,0.15019403239247248,0.3875487484078261,0.0,31.0,31.0,31.0,0.1781646694407519,0.021897605579655775,0.14797839565171592,0.0,31.0,31.0,31.0,0.1781646694407519,0.021897605579655775,0.14797839565171592,0.0,31.0,31.0,31.0,0.7819762468379376,0.17085736839439175,0.6852007725977055,0.4956016886381774,0.24562103378101288,0.8790609021074123
Finland_Traffic/15T,medium,vanilla_multivariate,vanilla_multivariate,0.13111354038119316,0.0,0.0,measured_candidate_query_loop_precomputed_vanilla_fallback_separate_retrieval,0.0,31.0,0.0,1455.013466950967,5589239.5311951125,2364.157256020655,0.0,31.0,31.0,31.0,22.036227874858408,253.0156932413621,15.90646702575283,0.0,31.0,31.0,31.0,30.93163185080367,498.2476179973153,22.321460928830696,0.0,31.0,31.0,31.0,0.3024467653454347,0.09570360723711507,0.3093599961810109,0.0,31.0,31.0,31.0,0.2170720208253297,0.015321870704698431,0.12378154428144138,0.0,31.0,31.0,31.0,0.535810728486409,0.15019403239247248,0.3875487484078261,0.0,31.0,31.0,31.0,0.1781646694407519,0.021897605579655775,0.14797839565171592,0.0,31.0,31.0,31.0,0.1781646694407519,0.021897605579655775,0.14797839565171592,0.0,31.0,31.0,31.0,0.7819762468379376,0.17085736839439175,0.6852007725977055,0.4956016886381774,0.24562103378101288,0.8790609021074123
Finland_Traffic/15T,medium,self_augmentation,self_augmentation,0.41844790801405907,0.0,0.0,measured_candidate_query_loop_precomputed_vanilla_fallback_separate_retrieval,0.0,31.0,0.0,1480.888408277705,5364564.682972798,2316.1529921343276,0.0,31.0,31.0,31.0,22.44042129926784,241.780140691068,15.549281034538799,0.0,31.0,31.0,31.0,31.638984526190267,479.8630664291974,21.90577701039608,0.0,31.0,31.0,31.0,0.27008648180175143,0.06769247765468905,0.2601777808627959,0.0,31.0,31.0,31.0,0.21407599714411396,0.013256123191067726,0.11513523870243951,0.0,31.0,31.0,31.0,0.5455901884786629,0.14336807721108272,0.37863977235768925,0.0,31.0,31.0,31.0,0.1812713383441912,0.020907118575987215,0.14459294096181602,0.0,31.0,31.0,31.0,0.1812713383441912,0.020907118575987215,0.14459294096181602,0.0,31.0,31.0,31.0,0.7819762468379376,0.17085736839439175,0.6977068557834787,0.4842087900863839,0.23445815239691972,0.8391097121439022
Finland_Traffic/15T,medium,top_k_1,top_k_1,0.27817088179290295,0.015344766899943352,0.019984782207757235,measured_candidate_query_loop_precomputed_vanilla_fallback_separate_retrieval,0.0,31.0,0.0,1422.8601857811216,4581751.248389654,2140.502569115406,0.0,31.0,31.0,31.0,22.13324510410268,219.25007068461892,14.807095281810641,0.0,31.0,31.0,31.0,31.403622861791895,436.67265693546284,20.89671402243575,0.0,31.0,31.0,31.0,0.2794944633364036,0.0687872474161835,0.2622732304604942,0.0,31.0,31.0,31.0,0.21323102323361892,0.01242147427939428,0.11145166790763734,0.0,31.0,31.0,31.0,0.5381301199632981,0.1300624991088392,0.3606417878017455,0.0,31.0,31.0,31.0,0.1779862942330664,0.01892961037901266,0.13758492060910113,0.0,31.0,31.0,31.0,0.1779862942330664,0.01892961037901266,0.13758492060910113,0.0,31.0,31.0,31.0,0.7819762468379376,0.17085736839439175,0.6881668364471741,0.46119276545811433,0.21269876691090323,0.7612343578218684
Finland_Traffic/15T,medium,top_k_5,top_k_5,0.8974225409328938,0.015344766899943352,0.019984782207757235,measured_candidate_query_loop_precomputed_vanilla_fallback_separate_retrieval,0.0,31.0,0.0,1292.3489401235584,2628558.4857051135,1621.2829752097916,0.0,31.0,31.0,31.0,21.73587957248893,162.8377222686152,12.760788465789064,0.0,31.0,31.0,31.0,31.025622192181583,329.7597077115683,18.159287092602735,0.0,31.0,31.0,31.0,0.26526308595398124,0.05498391559332275,0.2344864934134219,0.0,31.0,31.0,31.0,0.20946877547418788,0.010751573982725728,0.10368979690753438,0.0,31.0,31.0,31.0,0.5285435776798927,0.09702864591108584,0.31149421489184326,0.0,31.0,31.0,31.0,0.17499917797275943,0.014469422206298729,0.12028891140208531,0.0,31.0,31.0,31.0,0.17499917797275943,0.014469422206298729,0.12028891140208531,0.0,31.0,31.0,31.0,0.7819762468379376,0.17085736839439175,0.6759074585924498,0.39834229767390816,0.1586765861161285,0.5678926628854172
Finland_Traffic/15T,medium,top_k_10,top_k_10,1.6889081969857216,0.015344766899943352,0.019984782207757235,measured_candidate_query_loop_precomputed_vanilla_fallback_separate_retrieval,0.0,31.0,0.0,1377.5339477794876,3111608.6182739926,1763.9752317631878,0.0,31.0,31.0,31.0,22.24241883267639,183.6330071951455,13.551125679999632,0.0,31.0,31.0,31.0,31.746510299708373,369.6930315699976,19.22740314161009,0.0,31.0,31.0,31.0,0.2683220688418328,0.055979155932660396,0.23659914609452926,0.0,31.0,31.0,31.0,0.21236022594766318,0.011313588933265051,0.1063653558883956,0.0,31.0,31.0,31.0,0.5408217399913353,0.10912643459840016,0.3303429045679658,0.0,31.0,31.0,31.0,0.17893088134844637,0.015954316785351325,0.12631039856382104,0.0,31.0,31.0,31.0,0.17893088134844637,0.015954316785351325,0.12631039856382104,0.0,31.0,31.0,31.0,0.7819762468379376,0.17085736839439175,0.6916089103450979,0.42244621355669953,0.1784608033483926,0.6386990249463665
Finland_Traffic/15T,medium,top_k_15,top_k_15,2.4648025883361697,0.015344766899943352,0.019984782207757235,measured_candidate_query_loop_precomputed_vanilla_fallback_separate_retrieval,0.0,31.0,0.0,1455.0284065927956,3806504.710325957,1951.0265785800964,0.0,31.0,31.0,31.0,22.597393112797892,202.6128406835091,14.234213736048405,0.0,31.0,31.0,31.0,32.295981438830694,411.9979894954987,20.297733604900294,0.0,31.0,31.0,31.0,0.2707029286970061,0.055948861663223694,0.23653511718817502,0.0,31.0,31.0,31.0,0.2136499142214305,0.011742088511578427,0.10836091782362507,0.0,31.0,31.0,31.0,0.5494170717326188,0.12016065068197172,0.34664196324445734,0.0,31.0,31.0,31.0,0.18177108602720027,0.017268834118595804,0.1314109360692473,0.0,31.0,31.0,31.0,0.18177108602720027,0.017268834118595804,0.1314109360692473,0.0,31.0,31.0,31.0,0.7819762468379376,0.17085736839439175,0.7026007170349304,0.44328963270453137,0.19650569846331833,0.703280471958363
Finland_Traffic/15T,medium,selected_task,selected_task,,,,assembled_from_candidate_artifacts_no_independent_selected_method_latency,0.0,31.0,0.0,1455.013466950967,5589239.5311951125,2364.157256020655,0.0,31.0,31.0,31.0,22.036227874858408,253.0156932413621,15.90646702575283,0.0,31.0,31.0,31.0,30.93163185080367,498.2476179973153,22.321460928830696,0.0,31.0,31.0,31.0,0.3024467653454347,0.09570360723711507,0.3093599961810109,0.0,31.0,31.0,31.0,0.2170720208253297,0.015321870704698431,0.12378154428144138,0.0,31.0,31.0,31.0,0.535810728486409,0.15019403239247248,0.3875487484078261,0.0,31.0,31.0,31.0,0.1781646694407519,0.021897605579655775,0.14797839565171592,0.0,31.0,31.0,31.0,0.1781646694407519,0.021897605579655775,0.14797839565171592,0.0,31.0,31.0,31.0,0.7819762468379376,0.17085736839439175,0.6852007725977055,0.4956016886381774,0.24562103378101288,0.8790609021074123
Finland_Traffic/15T,medium,selected_per_variate,selected_per_variate,,,,assembled_from_candidate_artifacts_no_independent_selected_method_latency,0.0,31.0,0.0,1455.013466950967,5589239.5311951125,2364.157256020655,0.0,31.0,31.0,31.0,22.036227874858408,253.0156932413621,15.90646702575283,0.0,31.0,31.0,31.0,30.93163185080367,498.2476179973153,22.321460928830696,0.0,31.0,31.0,31.0,0.3024467653454347,0.09570360723711507,0.3093599961810109,0.0,31.0,31.0,31.0,0.2170720208253297,0.015321870704698431,0.12378154428144138,0.0,31.0,31.0,31.0,0.535810728486409,0.15019403239247248,0.3875487484078261,0.0,31.0,31.0,31.0,0.1781646694407519,0.021897605579655775,0.14797839565171592,0.0,31.0,31.0,31.0,0.1781646694407519,0.021897605579655775,0.14797839565171592,0.0,31.0,31.0,31.0,0.7819762468379376,0.17085736839439175,0.6852007725977055,0.4956016886381774,0.24562103378101288,0.8790609021074123
